match_id,game_version,placement,level,gold_left,last_round,time_eliminated,total_damage_to_players,players_eliminated,trait_TFT16_Brawler,trait_TFT16_Juggernaut,trait_TFT16_KindredUnique,trait_TFT16_Magus,trait_TFT16_Piltover,trait_TFT16_Rapidfire,trait_TFT16_Zaun,unit_0_name,unit_0_tier,unit_1_name,unit_1_tier,unit_2_name,unit_2_tier,unit_3_name,unit_3_tier,unit_4_name,unit_4_tier,unit_5_name,unit_5_tier,unit_5_item_0,unit_5_item_1,unit_5_item_2,unit_6_name,unit_6_tier,unit_6_item_0,unit_6_item_1,unit_6_item_2,unit_7_name,unit_7_tier,unit_7_item_0,unit_7_item_1,unit_7_item_2,unit_8_name,unit_8_tier,unit_8_item_0,unit_8_item_1,unit_8_item_2,trait_TFT16_Harvester,trait_TFT16_ShadowIsles,trait_TFT16_ShyvanaUnique,trait_TFT16_Vanquisher,trait_TFT16_Warden,unit_4_item_0,unit_4_item_1,trait_TFT16_AurelionSolUnique,trait_TFT16_Defender,trait_TFT16_Demacia,trait_TFT16_Heroic,trait_TFT16_Sorcerer,trait_TFT16_Targon,unit_3_item_0,unit_3_item_1,unit_3_item_2,trait_TFT16_Blacksmith,trait_TFT16_Chronokeeper,trait_TFT16_Invoker,trait_TFT16_Yordle,unit_1_item_0,unit_1_item_1,unit_1_item_2,trait_TFT16_Ionia,trait_TFT16_TheBoss,trait_TFT16_Huntress,unit_0_item_0,unit_0_item_1,unit_0_item_2,unit_2_item_0,unit_2_item_1,unit_2_item_2,trait_TFT16_Emperor,trait_TFT16_Shurima,trait_TFT16_SylasTrait,trait_TFT16_Gunslinger,unit_4_item_2,trait_TFT16_Bilgewater,trait_TFT16_Slayer,trait_TFT16_Void,trait_TFT16_DarkinWeapon,trait_TFT16_Soulbound,trait_TFT16_ZaahenTrait,unit_9_name,unit_9_tier,unit_9_item_0,trait_TFT16_KaisaUnique,trait_TFT16_Longshot,trait_TFT16_Glutton,trait_TFT16_Caretaker,trait_TFT16_Explorer,trait_TFT16_Freljord,trait_TFT16_Noxus,trait_TFT16_RuneMage,trait_TFT16_XerathUnique,unit_10_name,unit_10_tier,unit_11_name,unit_11_tier,unit_11_item_0,unit_11_item_1,unit_11_item_2,trait_TFT16_Teamup_JarvanShyvana,trait_TFT16_AatroxUnique,unit_9_item_1,unit_9_item_2,trait_TFT16_BaronUnique,trait_TFT16_DarkChild,unit_10_item_0,unit_10_item_1,unit_10_item_2,trait_TFT4_Blacksmith,trait_TFT4_Brawler,trait_TFT4_Elderwood,trait_TFT4_Mage,trait_TFT4_Fabled,trait_TFT4_Vanguard,trait_TFT4_Adept,trait_TFT4_Divine,trait_TFT4_Duelist,trait_TFT4_Enlightened,trait_TFT4_Exile,trait_TFT4_Ninja,trait_TFT4_Emperor,trait_TFT4_Executioner,trait_TFT4_Keeper,trait_TFT4_Spirit,trait_TFT4_Warlord,trait_TFT4_Mystic,trait_TFT4_Assassin,trait_TFT4_Slayer,trait_TFT16_HexMech,unit_12_name,unit_12_tier,unit_12_item_0,unit_12_item_1,unit_12_item_2,trait_TFT16_Teamup_AmbessaKindred,trait_TFT4_Dragonsoul,trait_TFT4_Fortune,trait_TFT4_Boss,trait_TFT4_Cultist,trait_TFT4_Syphoner,trait_TFT4_Sharpshooter,trait_TFT4_Daredevil,unit_13_name,unit_13_tier
EUW1_7704819270,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,4,8,37,31,1839.210205078125,102,0,2.0,2.0,1.0,,,2.0,,TFT16_Shen,2.0,TFT16_Ahri,2.0,TFT16_Wukong,2.0,TFT16_Yunara,2.0,TFT16_Swain,2.0,TFT16_Kindred,1.0,,,,TFT16_Shyvana,1.0,Thief's Gloves,Sterak's Gage,Bloodthirster,TFT16_Sett,1.0,Thief's Gloves,Giant Slayer,Hand Of Justice,,,,,,,,1.0,,,Crownguard,,,,,,2.0,,Red Buff,Titan's Resolve,Infinity Edge,,,,,Spear of Shojin,Morellonomicon,,5.0,1.0,,,,,Gargoyle Stoneplate,Spirit Visage,Evenshroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7720293237,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,2,9,0,34,2061.042724609375,116,1,2.0,2.0,1.0,,,3.0,,TFT16_Shen,2.0,TFT16_Ahri,2.0,TFT16_Wukong,2.0,TFT16_Yunara,2.0,TFT16_Swain,2.0,TFT16_Kindred,1.0,,,,TFT16_Lucian,1.0,,,,TFT16_Shyvana,2.0,Titan's Resolve,TFT16_Item_RapidfireEmblemItem,Sterak's Gage,TFT16_Sett,1.0,,,,,,1.0,,,,,,,,,2.0,,Edge of Night,Titan's Resolve,Guinsoo's Rageblade,,,,,,,,5.0,1.0,,,,,Evenshroud,Protector's Vow,Sunfire Cape,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7720293237,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,4,8,0,33,2004.5545654296875,108,0,2.0,2.0,,,,,,TFT16_Briar,2.0,TFT16_Sion,3.0,TFT16_Draven,3.0,TFT16_Kobuko,3.0,TFT16_Darius,2.0,TFT16_Leblanc,3.0,Archangel's Staff,Spear of Shojin,Hextech Gunblade,TFT16_Ambessa,2.0,Infinity Force,,,TFT16_Swain,1.0,,,,tft16_atakhan,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,Warmog's Armor,Sunfire Cape,Gargoyle Stoneplate,,,,Recurve Bow,,,Guinsoo's Rageblade,Kraken's Fury,Titan's Resolve,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7720293237,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,3,9,1,34,2067.501953125,95,0,2.0,4.0,,,,,3.0,TFT16_Lulu,2.0,TFT16_KogMaw,2.0,TFT16_ChoGath,2.0,TFT16_DrMundo,2.0,TFT16_Singed,2.0,TFT16_RiftHerald,2.0,Spirit Visage,TFT16_Item_JuggernautEmblemItem,Sunfire Cape,TFT16_Kaisa,2.0,Hextech Gunblade,Jeweled Gauntlet,Guinsoo's Rageblade,TFT16_Shyvana,1.0,Sterak's Gage,Hand Of Justice,,TFT16_Ziggs,1.0,Void Staff,Hand Of Justice,Nashor's Tooth,,,1.0,,,Protector's Vow,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7720293237,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,7,8,6,28,1711.9368896484375,72,0,,2.0,,,,,,TFT16_JarvanIV,1.0,TFT16_Sona,2.0,TFT16_Poppy,2.0,TFT16_Taric,2.0,TFT16_Garen,2.0,TFT16_Lux,2.0,Giant Slayer,Archangel's Staff,Blue Buff,TFT16_Swain,1.0,,,,TFT16_Zilean,1.0,Spear of Shojin,Red Buff,Giant Slayer,TFT16_Galio,1.0,Negatron Cloak,,,,,,,,Bramble Vest,Ionic Spark,,2.0,7.0,1.0,2.0,1.0,TFT16_Item_DemaciaEmblemItem,,,,1.0,2.0,,,,,,,,,,,,,,,,,,Warmog's Armor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7720293237,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,8,8,28,26,1580.025146484375,49,0,,,,,4.0,,,TFT16_Vi,1.0,TFT16_Orianna,1.0,TFT16_Sejuani,2.0,TFT16_Loris,2.0,TFT16_Lissandra,2.0,TFT16_Seraphine,2.0,Void Staff,Jeweled Gauntlet,,TFT16_Braum,2.0,Adaptive Helm,Sterak's Gage,Dragon's Claw,TFT16_Ornn,1.0,Thief's Gloves,Quicksilver,Steadfast Heart,,,,,,,,,,3.0,Jeweled Gauntlet,Red Buff,,2.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,Spear of Shojin,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7720293237,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,6,8,0,31,1878.613037109375,80,0,2.0,2.0,1.0,,,2.0,,TFT16_Shen,2.0,TFT16_Ahri,2.0,TFT16_Wukong,2.0,TFT16_Yunara,2.0,TFT16_Swain,1.0,TFT16_Kindred,1.0,,,,TFT16_Shyvana,1.0,,,,TFT16_Sett,2.0,Last Whisper,Spear of Shojin,Morellonomicon,,,,,,,,1.0,,,,,,,,,2.0,,Infinity Edge,Kraken's Fury,Guinsoo's Rageblade,,,,,,,,5.0,1.0,,,,,Sunfire Cape,Protector's Vow,Steadfast Heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7720293237,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,1,9,2,34,2067.501953125,177,5,,2.0,,3.0,2.0,,,TFT16_Neeko,2.0,TFT16_Vi,2.0,TFT16_Milio,2.0,TFT16_Taric,2.0,TFT16_Seraphine,2.0,TFT16_Renekton,2.0,Deathblade,Sterak's Gage,Bloodthirster,TFT16_Swain,2.0,,,,TFT16_Azir,1.0,,,,TFT16_Shyvana,1.0,,,,,,1.0,,,TFT16_Item_SorcererEmblemItem,Jeweled Gauntlet,,2.0,,,3.0,1.0,Protector's Vow,Spirit Visage,,,,,,,,,,,,,,,Tactician's Cape,,,1.0,3.0,,,Tactician's Crown,,,,,,,TFT16_Brock,1.0,TFT5_Item_FrozenHeartRadiant,,,,,3.0,,,1.0,1.0,TFT16_Ryze,1.0,TFT16_Xerath,1.0,Tactician's Cape,Spear of Shojin,TFT16_Item_MagusEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7720293237,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,5,9,1,31,1896.320556640625,94,0,,6.0,,,,,,TFT16_JarvanIV,3.0,TFT16_ChoGath,1.0,TFT16_Poppy,2.0,TFT16_Vayne,2.0,TFT16_Garen,2.0,TFT16_Singed,1.0,,,,TFT16_Kaisa,2.0,Guinsoo's Rageblade,Hextech Gunblade,Archangel's Staff,TFT16_Swain,1.0,,,,TFT16_Shyvana,1.0,Sterak's Gage,Bloodthirster,Hextech Gunblade,,,1.0,,,Spirit Visage,TFT16_Item_JuggernautEmblemItem,,2.0,5.0,1.0,,,,,,,,,,,,,,,,Tear of the Goddess,,,,,,,,,,Steadfast Heart,,,2.0,,,,TFT16_Galio,2.0,,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7717935646,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,2,9,3,35,2008.7889404296875,99,0,,,,2.0,4.0,,,TFT16_Vi,2.0,TFT16_Orianna,2.0,TFT16_Sejuani,2.0,TFT16_Loris,2.0,TFT16_Lissandra,2.0,TFT16_Seraphine,2.0,Void Staff,Archangel's Staff,Giant Slayer,TFT16_Braum,2.0,Bramble Vest,Aegis of Dusk,Dragon's Claw,TFT16_Ornn,2.0,TFT16_Item_MagusEmblemItem,The Indomitable,Sunfire Cape,TFT16_Lucian,1.0,Fishbones,,,,,,,3.0,Jeweled Gauntlet,Nashor's Tooth,,2.0,,,,,Crownguard,,,1.0,,2.0,,,,,,,,,,,Thief's Gloves,Morellonomicon,Ionic Spark,,,,,Eternal Pact,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7717935646,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,5,8,1,31,1762.7222900390625,84,0,2.0,2.0,,,,,,TFT16_Sion,2.0,TFT16_Ambessa,2.0,TFT16_BelVeth,2.0,TFT16_RiftHerald,2.0,TFT16_Swain,2.0,TFT16_Fiddlesticks,1.0,,,,TFT16_Shyvana,1.0,,,,TFT16_Aatrox,1.0,Bloodthirster,,,tft16_atakhan,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,Dragon's Claw,Protector's Vow,Spirit Visage,,,,,Quicksilver,TFT5_Item_TrapClawRadiant,Sterak's Gage,,,,,,,Kraken's Fury,Quicksilver,Hextech Gunblade,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7717935646,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,3,8,0,34,1927.6239013671875,105,1,,2.0,,,,,,TFT16_Briar,2.0,TFT16_RekSai,2.0,TFT16_Gangplank,2.0,TFT16_Ambessa,2.0,TFT16_Taric,2.0,TFT16_BelVeth,2.0,Kraken's Fury,Rapid Firecannon,Hextech Gunblade,TFT16_Swain,2.0,Red Buff,Blue Buff,Evenshroud,TFT16_Aatrox,1.0,Infinity Edge,Striker's Flail,Hextech Gunblade,tft16_atakhan,1.0,,,,,,,3.0,,Bramble Vest,,,,,,,1.0,Edge of Night,Prowler's Claw,Gold Collector,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7717935646,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,1,9,2,35,2008.7889404296875,179,3,,4.0,1.0,,,2.0,3.0,TFT16_Vi,2.0,TFT16_Nautilus,1.0,TFT16_Singed,2.0,TFT16_Warwick,2.0,TFT16_Swain,2.0,TFT16_Kindred,2.0,Guinsoo's Rageblade,Last Whisper,TFT16_TheDarkinBow,TFT16_Fiddlesticks,2.0,Recurve Bow,,,TFT16_Lucian,2.0,,,,TFT16_Shyvana,2.0,,,,1.0,,1.0,,,Adaptive Helm,Gargoyle Stoneplate,,,,,,,Edge of Night,Sterak's Gage,Titan's Resolve,,,,,,,,,,,,,,Morellonomicon,Crownguard,Adaptive Helm,,,,,Spirit Visage,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7717935646,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,7,7,39,27,1531.9537353515625,61,0,,,,,2.0,,,TFT16_Neeko,3.0,TFT16_Vi,3.0,TFT16_Bard,3.0,TFT16_Orianna,3.0,TFT16_Ahri,2.0,TFT16_Milio,3.0,,,,TFT16_Nidalee,2.0,Infinity Edge,Bloodthirster,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,2.0,,,,,,,1.0,Warmog's Armor,Gargoyle Stoneplate,Spirit Visage,Void Staff,Rabadon's Deathcap,Red Buff,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7717935646,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,6,8,0,28,1595.6407470703125,71,0,,,,2.0,2.0,,,TFT16_Neeko,1.0,TFT16_Vi,2.0,TFT16_Taric,2.0,TFT16_Seraphine,2.0,TFT16_Renekton,2.0,TFT16_Swain,1.0,Ionic Spark,,,TFT16_Azir,1.0,,,,TFT16_AurelionSol,1.0,Spear of Shojin,Jeweled Gauntlet,Nashor's Tooth,,,,,,,,,,,Infinity Edge,,1.0,2.0,,,2.0,2.0,Adaptive Helm,Archangel's Staff,Morellonomicon,,,,,Thief's Gloves,Hand Of Justice,Evenshroud,,,,,,,Crownguard,Warmog's Armor,Bramble Vest,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7717935646,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,4,8,3,33,1871.955322265625,116,1,2.0,2.0,,,,,,TFT16_Nautilus,2.0,TFT16_MissFortune,2.0,TFT16_Braum,2.0,TFT16_Fizz,2.0,TFT16_Lucian,1.0,TFT16_Shyvana,1.0,Thief's Gloves,Nashor's Tooth,Morellonomicon,TFT16_TahmKench,1.0,Thief's Gloves,Kraken's Fury,Hand Of Justice,TFT16_Volibear,1.0,Thief's Gloves,Infinity Edge,Red Buff,,,,,,,,1.0,,2.0,Gold Collector,Kraken's Fury,,,,,,,TFT16_Item_Bilgewater_BilgeratCutlass,Jeweled Gauntlet,Morellonomicon,,,,,Spear of Shojin,Infinity Edge,Giant Slayer,,,,Evenshroud,Steadfast Heart,Steadfast Heart,Protector's Vow,,,,,,2.0,Infinity Edge,4.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7717935646,Linux Version 16.3.742.6169 (Jan 29 2026/16:57:35) [PUBLIC] <Releases/16.3>,8,6,71,17,890.973876953125,11,0,,,,,,,,TFT16_JarvanIV,2.0,TFT16_Neeko,3.0,TFT16_Ahri,1.0,TFT16_Milio,1.0,TFT16_Milio,1.0,TFT16_Nidalee,1.0,Jeweled Gauntlet,Spear of Shojin,Striker's Flail,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,Negatron Cloak,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722936676,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,4,8,9,28,1734.5750732421875,54,0,,,,,,,,TFT16_Neeko,2.0,TFT16_Sejuani,1.0,TFT16_Milio,2.0,TFT16_Taric,2.0,TFT16_Lissandra,2.0,TFT16_Braum,1.0,,,,TFT16_Skarner,1.0,Gargoyle Stoneplate,Spirit Visage,Evenshroud,TFT16_Brock,1.0,TFT5_Item_InfinityEdgeRadiant,TFT5_Item_DeathbladeRadiant,TFT5_Item_SteraksGageRadiant,,,,,,,,,,,Nashor's Tooth,Jeweled Gauntlet,,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,Morellonomicon,Spear of Shojin,Spear of Shojin,,,,,Void Staff,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722936676,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,1,9,5,40,2430.3056640625,201,3,,3.0,,,,,,TFT16_JarvanIV,3.0,TFT16_Sona,3.0,TFT16_XinZhao,2.0,TFT16_Poppy,2.0,TFT16_Garen,2.0,TFT16_Lux,2.0,,,,TFT16_Swain,2.0,,,,TFT16_Zilean,2.0,,,,TFT16_Shyvana,2.0,,,,,,1.0,,,Steadfast Heart,Sterak's Gage,,2.0,7.0,1.0,2.0,,,,,,1.0,2.0,,Nashor's Tooth,Jeweled Gauntlet,Archangel's Staff,,,,Sunfire Cape,Ionic Spark,Steadfast Heart,,,,,,,,Gargoyle Stoneplate,,,,,,,TFT16_Galio,2.0,Adaptive Helm,,,,,,,,,,,,,,,,,,,Spear of Shojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722936676,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,8,8,0,27,1660.29052734375,60,0,,2.0,,,,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_XinZhao,1.0,TFT16_Poppy,2.0,TFT16_Garen,1.0,TFT16_Lux,2.0,Void Staff,Red Buff,Spear of Shojin,TFT16_Lissandra,1.0,Archangel's Staff,,,TFT16_Swain,2.0,Thief's Gloves,Crownguard,Guinsoo's Rageblade,TFT16_Galio,1.0,,,,,,,,,Sterak's Gage,Steadfast Heart,,2.0,7.0,1.0,2.0,,,,,,,2.0,,,,,,,,Evenshroud,,,,,,,,,,Bramble Vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722936676,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,5,8,3,28,1743.519287109375,45,0,2.0,,,,,,,TFT16_Qiyana,2.0,TFT16_TwistedFate,2.0,TFT16_Nautilus,2.0,TFT16_MissFortune,2.0,TFT16_Wukong,2.0,TFT16_Fizz,2.0,Bloodthirster,Hand Of Justice,,TFT16_Skarner,1.0,,,,TFT16_TahmKench,1.0,,,,,,,,,,,,,,TFT16_Item_BilgewaterEmblemItem,TFT16_Item_Bilgewater_PileOCitrus,,,,,,,Last Whisper,Guinsoo's Rageblade,Giant Slayer,,,,,TFT16_Item_Bilgewater_CaptainsBrew,,,,,,,,,TFT16_Item_IxtalEmblemItem,Gargoyle Stoneplate,Sunfire Cape,,,,,,6.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722936676,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,3,8,0,38,2326.97265625,147,1,,3.0,,2.0,2.0,,5.0,TFT16_Blitzcrank,2.0,TFT16_Neeko,3.0,TFT16_Vi,3.0,TFT16_Ekko,3.0,TFT16_Seraphine,2.0,TFT16_Singed,2.0,,,,TFT16_Nidalee,2.0,Jeweled Gauntlet,Striker's Flail,Bloodthirster,TFT16_Swain,2.0,,,,,,,,,,,,,,Void Staff,,,2.0,,,2.0,,Giant Slayer,Bloodthirster,Titan's Resolve,,,,,Crownguard,TFT16_Item_ZaunEmblemItem,Adaptive Helm,,,1.0,,,,Sunfire Cape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722936676,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,6,8,6,28,1752.330810546875,85,0,,3.0,,,,,7.0,TFT16_Blitzcrank,2.0,TFT16_Neeko,2.0,TFT16_Vi,2.0,TFT16_Jinx,2.0,TFT16_DrMundo,2.0,TFT16_Singed,2.0,,,,TFT16_Warwick,2.0,Titan's Resolve,Sterak's Gage,Hand Of Justice,TFT16_Swain,1.0,TFT16_Item_ZaunEmblemItem,,,,,,,,,,,,,Evenshroud,Spirit Visage,,2.0,,,2.0,,Kraken's Fury,Jeweled Gauntlet,,,,,,,,,,,,,,,Needlessly Large Rod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722936676,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,7,8,29,28,1737.1793212890625,68,0,4.0,2.0,,,,,,TFT16_KogMaw,2.0,TFT16_Sion,2.0,TFT16_ChoGath,1.0,TFT16_Wukong,2.0,TFT16_RiftHerald,2.0,TFT16_Kaisa,2.0,Blue Buff,Spear of Shojin,Infinity Edge,TFT16_Swain,2.0,Crownguard,,,TFT16_Volibear,1.0,,,,,,,,,,,,,,Evenshroud,Dragon's Claw,,,,,2.0,,,,,,,,,,,,,,,Red Buff,,,,,,,,,,Protector's Vow,,,4.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722936676,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,2,10,11,40,2430.3056640625,166,2,2.0,2.0,,,,,,TFT16_KogMaw,2.0,TFT16_Neeko,2.0,TFT16_ChoGath,2.0,TFT16_RiftHerald,2.0,TFT16_Kaisa,2.0,TFT16_Zilean,2.0,Red Buff,,,TFT16_Fiddlesticks,2.0,Tear of the Goddess,,,TFT16_Shyvana,2.0,TFT16_Item_DefenderEmblemItem,,,TFT16_Ziggs,2.0,Void Staff,Hand Of Justice,Giant Slayer,1.0,,1.0,,,Rabadon's Deathcap,Hextech Gunblade,,2.0,,,2.0,,Sunfire Cape,Spirit Visage,Gargoyle Stoneplate,,1.0,,,,,,,,,,,,,,,,,,,Quicksilver,,,4.0,,,,TFT16_Volibear,2.0,Thief's Gloves,1.0,3.0,,,,,,,,,,,,,,,,,Titan's Resolve,Last Whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719980267,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,2,8,2,35,2088.406005859375,122,2,,2.0,,,,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_Poppy,3.0,TFT16_Taric,1.0,TFT16_Garen,2.0,TFT16_Lux,2.0,Void Staff,Hextech Gunblade,Jeweled Gauntlet,TFT16_Swain,2.0,Protector's Vow,Sunfire Cape,,TFT16_Zaahen,2.0,Titan's Resolve,Bloodthirster,Infinity Edge,TFT16_Galio,1.0,,,,,,,,,Evenshroud,Spirit Visage,,2.0,7.0,1.0,2.0,1.0,,,,,,,,B.F. Sword,,,,,,,,,,,,,,,,Warmog's Armor,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7719980267,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,1,9,1,35,2088.406005859375,162,3,,,,2.0,4.0,,,TFT16_Vi,2.0,TFT16_Orianna,2.0,TFT16_Sejuani,2.0,TFT16_Loris,3.0,TFT16_Lissandra,2.0,TFT16_Seraphine,2.0,Jeweled Gauntlet,Nashor's Tooth,Nashor's Tooth,TFT16_Braum,2.0,Blue Buff,,,TFT16_Renekton,2.0,,,,TFT16_Azir,2.0,Hextech Gunblade,Flickerblades,Archangel's Staff,,,,,2.0,Void Staff,Spear of Shojin,,2.0,,,,,Steadfast Heart,Bramble Vest,Steadfast Heart,,,2.0,,,,,,,,,,,,,,1.0,2.0,,,Morellonomicon,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
